customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
8258-GSTJK,1,3,77.0,237.75,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True
6861-OKBCE,0,11,20.1,221.35,True,False,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True
9940-RHLFB,0,1,75.3,75.3,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True
6591-QGOYB,0,17,106.65,1672.1,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,False,False,False
9070-BCKQP,0,72,110.15,7881.2,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False
6421-SZVEM,0,28,82.85,2320.8,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False
1328-EUZHC,0,18,20.1,370.5,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False
2995-UPRYS,1,40,99.2,4062.2,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True
8878-RYUKI,0,52,59.45,3043.7,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False
9633-DENPU,0,47,58.6,2723.4,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False
7811-JIVPF,0,23,49.7,1081.25,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
7113-HIPFI,0,66,65.85,4097.05,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False
8541-QVFKM,0,8,73.5,632.2,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
6686-YPGHK,1,47,85.5,4042.3,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True
1383-EZRWL,0,7,20.05,164.85,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True
9258-CNWAC,0,71,113.65,8166.8,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False
5371-VYLSX,1,50,83.4,4113.7,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
6374-AFWOX,0,46,65.65,3047.15,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False
4759-TRPLW,0,1,70.4,70.4,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True
5317-FLPJF,0,66,61.35,4193.4,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False
7621-VPNET,0,42,85.9,3729.75,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False
6034-YMTOB,0,5,75.65,399.45,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False
8563-IIOXK,0,7,49.75,331.3,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True
4903-CNOZC,0,29,70.9,1964.6,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False
4353-HYOJD,0,27,49.85,1336.15,True,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
8020-BWHYL,1,15,75.3,1147.45,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True
7267-FRMJW,0,25,20.1,486.05,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False
2982-VPSGI,0,11,94.0,1078.9,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True
4188-FRABG,0,57,103.05,5925.75,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,False
8199-ZLLSA,0,67,118.35,7804.15,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
4128-ETESU,1,47,99.7,4747.2,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False
0620-DLSLK,0,13,81.9,1028.9,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False
4625-EWPTF,0,8,30.45,226.45,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True
5980-NOPLP,0,44,96.1,4364.1,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True
3850-OKINF,0,71,66.2,4692.55,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False
6892-XPFPU,1,24,104.25,2433.9,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True
8010-EZLOU,1,15,80.2,1217.25,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True
1156-ZFYDO,0,1,19.75,19.75,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
3295-YVUSR,1,2,72.6,154.3,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
8016-NCFVO,1,55,116.5,6382.55,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
4119-ZYPZY,1,71,106.8,7623.2,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False
5549-ZGHFB,0,50,24.95,1261.45,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False
7577-SWIFR,0,1,89.25,89.25,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
0303-WMMRN,0,5,19.25,86.05,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
6408-OTUBZ,0,66,104.55,6779.05,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False
5204-HMGYF,0,49,87.2,4345.0,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
1078-TDCRN,1,3,30.75,82.85,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
3727-OVPRY,0,66,25.7,1714.55,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False
3797-FKOGQ,0,11,86.2,893.2,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False
7622-NXQZR,0,28,30.1,810.85,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False
6196-HBOBZ,0,65,99.35,6347.55,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False
3970-XGJDU,0,62,19.2,1123.65,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
7017-VFULY,0,2,20.1,43.15,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False
5562-YJQGT,0,2,20.35,35.1,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
8807-OPMBM,0,55,25.65,1388.0,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
5439-WIKXB,1,41,94.55,3851.45,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
9874-QLCLH,0,17,104.2,1743.5,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True
8294-UIMBA,0,30,94.4,2638.1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
8109-YUOHE,0,17,56.1,946.95,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
5840-NVDCG,0,16,68.25,1114.85,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,False
8092-NLTGF,0,72,24.75,1777.6,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False
5928-QLDHB,0,9,76.25,684.85,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
9840-EFJQB,0,1,74.35,74.35,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
0696-UKTOX,0,23,54.15,1312.45,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False
4801-KFYKL,0,8,19.45,159.2,False,True,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False
3472-OAOOR,0,19,34.95,610.2,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
6135-OZQVA,0,7,53.65,404.35,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
8062-YBDOE,1,1,69.65,69.65,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True
2252-JHJGE,0,61,104.0,6363.45,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False
4188-PCPIG,0,57,70.35,4124.65,True,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False
6000-APYLU,0,9,80.8,713.1,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True
7105-BENQF,0,15,64.85,950.75,False,True,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False
7721-DVEKZ,0,1,19.65,19.65,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
3566-VVORZ,0,12,45.9,505.95,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False
9507-HSMMZ,0,54,20.0,1149.65,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False
2480-SQIOB,0,4,44.8,169.65,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
0947-IDHRQ,0,7,80.3,526.7,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True
7813-TKCVO,0,20,20.35,393.15,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
0128-MKWSG,0,26,45.8,1147.0,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False
3672-YITQD,1,36,84.1,3021.6,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True
4350-ZTLPI,0,53,108.95,5718.2,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
9048-JVYVF,0,3,69.35,191.35,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,True
0361-HJRDX,0,68,64.35,4539.6,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False
5727-MYATE,0,72,90.8,6397.6,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False
3823-KYNQY,0,12,24.95,280.4,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False
8988-ECPJR,1,34,79.6,2718.3,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True
7570-WELNY,0,68,84.7,5711.05,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
3021-VLNRJ,0,50,70.8,3478.15,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False
3776-EKTKM,1,1,36.45,36.45,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True
2080-CAZNM,1,41,104.4,4133.95,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
1028-FFNJK,1,30,101.5,2917.65,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
6907-FLBER,0,1,54.3,54.3,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
3001-UNBTL,1,29,103.95,2964.8,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
5982-PSMKW,0,23,91.1,2198.3,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False
3507-GASNP,0,60,19.95,1189.9,False,True,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False
7096-ZNBZI,0,72,26.45,1914.5,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False
1902-XBTFB,0,22,89.4,2001.5,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True
1676-MQAOA,0,72,75.1,5336.35,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,True,False,False,False,False
0786-IVLAW,1,66,108.1,7238.6,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
7566-DSRLQ,0,72,110.15,7998.8,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False
0643-OKLRP,1,47,80.35,3825.85,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True
7245-JMTTQ,0,51,111.5,5703.25,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
6050-IJRHS,0,70,106.5,7397.0,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False
6202-JVYEU,0,9,19.9,164.6,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
8591-TKMZH,0,59,111.1,6555.2,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
0734-OXWBT,0,3,70.7,225.65,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False
4282-ACRXS,1,38,24.85,955.75,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
0365-TRTPY,0,37,91.2,3382.3,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False
7349-ALMUX,0,37,65.6,2313.8,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,False
9381-NDKME,1,24,40.65,933.3,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True
6502-KUGLL,0,14,59.45,780.85,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False
1841-YSJGV,0,72,109.95,7852.4,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False
2794-XIMMO,0,53,60.45,3184.25,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
8382-SHQEH,0,8,84.9,764.95,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True
3511-BFTJW,0,72,38.5,2763.0,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False
7668-XCFYV,1,17,92.55,1614.7,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
2983-ZANRP,0,2,73.55,145.4,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True
7845-URHJN,0,8,20.15,156.25,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True
3034-ZBEQN,0,48,34.7,1604.5,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True
5018-HEKFO,0,10,24.5,270.15,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
3976-NLDEZ,0,1,20.6,20.6,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
2282-YGNOR,0,29,58.0,1734.5,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False
5336-UFNZP,1,65,107.45,7047.5,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False
6854-EXGSF,0,8,65.5,573.15,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
1241-EZFMJ,0,61,25.45,1538.6,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False
9233-PSYHO,1,45,100.15,4459.8,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
5376-PCKNB,0,72,104.45,7459.0,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False
8044-BGWPI,0,12,21.15,306.05,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
4060-LDNLU,0,7,96.2,639.7,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False
3589-PPVKW,0,9,44.4,348.15,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
8327-LZKAS,1,43,107.55,4533.9,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
5887-IKKYO,0,58,94.35,5563.65,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,False
1075-BGWOH,1,16,98.75,1587.55,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True
1755-RMCXH,0,2,20.3,40.25,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
0302-JOIVN,0,8,101.15,842.9,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True
3858-XHYJO,0,40,105.75,4228.55,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
4299-SIMNS,0,9,81.15,784.45,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
7025-IWFHT,0,41,89.55,3729.75,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False
6261-LHRTG,0,26,54.75,1406.9,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
7841-FCRQD,0,33,53.75,1857.3,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False
2056-EVGZL,0,68,105.75,7322.5,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
8777-MBMTS,1,65,105.85,6725.5,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False
7753-USQYQ,0,55,64.2,3627.3,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False
5366-IJEQJ,0,20,88.7,1761.45,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True
7661-CPURM,0,19,87.7,1725.95,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False
6233-HXJMX,0,45,89.3,4192.15,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False
5902-WBLSE,0,70,20.15,1411.2,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
1981-INRFU,0,2,79.75,164.5,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True
